DATA_INICIAL,DATA_FINAL,REGIAO,ESTADO,PRODUTO,NUM_POSTOS,UNIDADE,PRECO_MEDIO,DESVIO_PADRAO,PRECO_MINIMO,PRECO_MAXIMO,MARGEM_MEDIA,COEF_VARIACAO,PRECO_MEDIO_DIST,DESVIO_PADRAO_DIST,PRECO_MIN_DIST,PRECO_MAX_DIST,COEF_VAR_DIST
2019-06-09,2019-06-15,CENTRO OESTE,GOIAS,GASOLINA COMUM,229,R$/l,4.643,0.136,4.349,5.17,0.506,0.029,4.137,0.084,4,4.3269,0.02
2019-06-09,2019-06-15,NORDESTE,MARANHAO,GASOLINA COMUM,121,R$/l,4.569,0.141,4.369,4.99,0.612,0.031,3.957,0.126,3.7892,4.2147,0.032
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,159,R$/l,4.49,0.207,4.177,5.15,0.494,0.046,3.996,0.124,3.795,4.37,0.031
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,85,R$/l,4.294,0.225,4.089,4.899,0.399,0.052,3.895,0.113,3.7328,4.2729,0.029
2019-06-09,2019-06-15,SUDESTE,MINAS GERAIS,GASOLINA COMUM,588,R$/l,4.767,0.152,4.244,5.359,0.416,0.032,4.351,0.097,4.138,4.6119,0.022
2019-06-09,2019-06-15,NORTE,PARA,GASOLINA COMUM,114,R$/l,4.674,0.278,4.18,5.45,0.535,0.059,4.139,0.1,3.99,4.393,0.024
2019-06-09,2019-06-15,NORDESTE,PARAIBA,GASOLINA COMUM,62,R$/l,4.541,0.081,4.39,4.799,0.518,0.018,4.023,0.051,3.94,4.1501,0.013
2019-06-09,2019-06-15,SUL,PARANA,GASOLINA COMUM,369,R$/l,4.305,0.173,4.05,4.79,0.381,0.04,3.924,0.103,3.62,4.2254,0.026
2019-06-09,2019-06-15,NORDESTE,PERNAMBUCO,GASOLINA COMUM,192,R$/l,4.492,0.192,4.26,5.093,0.458,0.043,4.034,0.068,3.8749,4.2418,0.017
2019-06-09,2019-06-15,NORDESTE,PIAUI,GASOLINA COMUM,68,R$/l,4.569,0.2,4.389,4.999,0.525,0.044,4.044,0.101,4.0089,4.3558,0.025
2019-06-09,2019-06-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,421,R$/l,4.962,0.154,4.579,5.859,0.519,0.031,4.443,0.108,4.148,4.72,0.024
2019-06-09,2019-06-15,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,63,R$/l,4.553,0.146,4.29,4.78,0.513,0.032,4.04,0.136,3.8679,4.2789,0.034
2019-06-09,2019-06-15,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,361,R$/l,4.676,0.195,4.269,5.369,0.464,0.042,4.212,0.125,3.844,4.498,0.03
2019-06-09,2019-06-15,NORTE,RONDONIA,GASOLINA COMUM,71,R$/l,4.671,0.131,4.39,5.11,0.645,0.028,4.026,0.095,3.8122,4.21,0.024
2019-06-09,2019-06-15,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.238,0.01,4.23,4.25,0.46,0.002,3.778,0.081,3.64,3.89,0.021
2019-06-09,2019-06-15,SUL,SANTA CATARINA,GASOLINA COMUM,252,R$/l,4.17,0.188,3.699,4.698,0.34,0.045,3.83,0.1,3.645,4.0687,0.026
2019-06-09,2019-06-15,SUDESTE,SAO PAULO,GASOLINA COMUM,1643,R$/l,4.21,0.177,3.759,4.992,0.425,0.042,3.785,0.096,3.52,4.1007,0.025
2019-06-09,2019-06-15,NORDESTE,SERGIPE,GASOLINA COMUM,43,R$/l,4.496,0.111,4.35,4.799,0.403,0.025,4.093,0.042,3.9996,4.1936,0.01
2019-06-09,2019-06-15,NORTE,TOCANTINS,GASOLINA COMUM,46,R$/l,4.695,0.19,4.49,5.69,0.596,0.04,4.099,0.051,4.03,4.2652,0.012
2019-06-09,2019-06-15,NORTE,ACRE,GLP,26,R$/13Kg,79.83,3.551,76.0,90.0,8.287,0.044,71.543,2.01,67.4,72.79,0.028
2019-06-09,2019-06-15,NORDESTE,ALAGOAS,GLP,26,R$/13Kg,65.359,3.063,60.0,73.0,16.658,0.047,48.701,1.76,46.43,51.12,0.036
2019-06-09,2019-06-15,NORTE,AMAPA,GLP,15,R$/13Kg,78.842,3.542,73.0,84.0,16.879,0.045,61.963,3.564,58,65,0.058
2019-06-09,2019-06-15,NORTE,AMAZONAS,GLP,56,R$/13Kg,73.098,6.184,65.0,90.0,8.391,0.085,64.707,1.597,60.75,65.74,0.025
2019-06-09,2019-06-15,NORDESTE,BAHIA,GLP,200,R$/13Kg,63.19,5.465,50.0,85.0,14.62,0.086,48.57,4.932,38.08,68,0.102
2019-06-09,2019-06-15,NORDESTE,CEARA,GLP,131,R$/13Kg,73.868,3.987,67.0,80.0,20.71,0.054,53.158,1.471,49.99,55,0.028
2019-06-09,2019-06-15,CENTRO OESTE,DISTRITO FEDERAL,GLP,42,R$/13Kg,73.452,4.875,65.0,95.0,21.509,0.066,51.943,7.877,44,62.82,0.152
2019-06-09,2019-06-15,SUDESTE,ESPIRITO SANTO,GLP,115,R$/13Kg,64.772,3.631,58.0,75.0,16.326,0.056,48.446,1.592,46.55,54,0.033
2019-06-09,2019-06-15,CENTRO OESTE,GOIAS,GLP,209,R$/13Kg,72.135,5.348,53.0,85.0,15.37,0.074,56.765,4.486,45.57,61.6,0.079
2019-06-09,2019-06-15,NORDESTE,MARANHAO,GLP,69,R$/13Kg,70.849,6.019,64.99,85.0,11.438,0.085,59.411,4.705,46.6,63.5,0.079
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO,GLP,95,R$/13Kg,97.651,7.075,70.0,115.0,25.256,0.072,72.395,9.026,59,90,0.125
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO DO SUL,GLP,114,R$/13Kg,72.637,7.775,59.0,99.0,16.422,0.107,56.215,5.262,48.442,72,0.094
2019-06-09,2019-06-15,SUDESTE,MINAS GERAIS,GLP,508,R$/13Kg,69.918,5.471,55.0,95.0,16.307,0.078,53.611,5.046,45.27,76.05,0.094
2019-06-09,2019-06-15,NORTE,PARA,GLP,155,R$/13Kg,76.678,8.326,65.0,100.0,15.862,0.109,60.816,4.095,54.6,70.98,0.067
2019-06-09,2019-06-15,NORDESTE,PARAIBA,GLP,55,R$/13Kg,67.714,2.315,65.0,70.0,12.8,0.034,54.914,4.069,45.54,60,0.074
2019-06-09,2019-06-15,SUL,PARANA,GLP,402,R$/13Kg,70.5,6.769,55.0,90.0,17.206,0.096,53.294,5.415,44.66,69,0.102
2019-06-09,2019-06-15,NORDESTE,PERNAMBUCO,GLP,165,R$/13Kg,66.826,3.575,59.0,80.0,12.858,0.053,53.968,2.76,46.68,60,0.051
2019-06-09,2019-06-15,NORDESTE,PIAUI,GLP,35,R$/13Kg,68.978,6.964,63.0,85.0,13.209,0.101,55.769,7.797,48.14,70,0.14
2019-06-09,2019-06-15,SUDESTE,RIO DE JANEIRO,GLP,221,R$/13Kg,64.754,6.071,50.0,82.0,17,0.094,47.754,3.94,39,57.85,0.083
2019-06-09,2019-06-15,NORDESTE,RIO GRANDE DO NORTE,GLP,43,R$/13Kg,68.431,1.973,67.0,75.0,18.31,0.029,50.121,4.89,35.99,54.49,0.098
2019-06-09,2019-06-15,SUL,RIO GRANDE DO SUL,GLP,374,R$/13Kg,69.311,5.133,58.0,88.0,17.718,0.074,51.593,6.488,37.028,68,0.126
2019-06-09,2019-06-15,NORTE,RONDONIA,GLP,57,R$/13Kg,79.051,6.224,68.0,90.0,13.342,0.079,65.709,3.795,61.95,81,0.058
2019-06-09,2019-06-15,NORTE,RORAIMA,GLP,24,R$/13Kg,84.167,1.167,80.0,87.0,11.739,0.014,72.428,0.184,72.39,73.29,0.003
2019-06-09,2019-06-15,SUL,SANTA CATARINA,GLP,100,R$/13Kg,69.784,5.39,55.0,85.0,18.187,0.077,51.597,3.317,44.75,62,0.064
2019-06-09,2019-06-15,SUDESTE,SAO PAULO,GLP,1017,R$/13Kg,66.735,6.047,50.0,90.0,17.503,0.091,49.232,5.12,39.08,72.5,0.104
2019-06-09,2019-06-15,NORDESTE,SERGIPE,GLP,26,R$/13Kg,69.46,4.39,60.0,80.0,14.671,0.063,54.789,4.181,46.19,59.37,0.076
2019-06-09,2019-06-15,NORTE,TOCANTINS,GLP,88,R$/13Kg,81.614,5.425,70.0,90.0,25.05,0.066,56.564,6.606,49,70,0.117
2019-06-09,2019-06-15,NORDESTE,ALAGOAS,GNV,7,R$/m3,3.474,0.023,3.45,3.499,0.894,0.007,2.58,0,2.5804,2.5804,0
2019-06-09,2019-06-15,NORTE,AMAZONAS,GNV,2,R$/m3,3.15,0.0,3.15,3.15,0.679,0.0,2.471,0,2.4713,2.4713,0
2019-06-09,2019-06-15,NORDESTE,BAHIA,GNV,16,R$/m3,3.103,0.178,2.99,3.78,0.768,0.057,2.335,0.332,2.116,3.1941,0.142
2019-06-09,2019-06-15,NORDESTE,CEARA,GNV,7,R$/m3,3.609,0.065,3.499,3.679,-,0.018,-,-,-,-,-
2019-06-09,2019-06-15,SUDESTE,ESPIRITO SANTO,GNV,8,R$/m3,3.299,0.142,3.26,3.66,1.057,0.043,2.242,0.005,2.2404,2.25,0.002
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO DO SUL,GNV,3,R$/m3,2.957,0.036,2.933,2.999,0.81,0.012,2.147,0.268,1.8512,2.3727,0.125
2019-06-09,2019-06-15,SUDESTE,MINAS GERAIS,GNV,8,R$/m3,3.594,0.106,3.499,3.749,-,0.029,-,-,-,-,-
2019-06-09,2019-06-15,NORDESTE,PARAIBA,GNV,10,R$/m3,3.692,0.02,3.66,3.72,0.614,0.005,3.078,0,3.0782,3.0782,0
2019-06-09,2019-06-15,SUL,PARANA,GNV,2,R$/m3,3.499,0.148,3.29,3.499,-,0.042,-,-,-,-,-
2019-06-09,2019-06-15,NORDESTE,PERNAMBUCO,GNV,11,R$/m3,2.699,0.0,2.699,2.699,0.456,0.0,2.243,0,2.243,2.243,0
2019-06-09,2019-06-15,SUDESTE,RIO DE JANEIRO,GNV,129,R$/m3,3.079,0.274,2.699,3.999,0.729,0.089,2.35,0.258,2.126,3.2887,0.11
2019-06-09,2019-06-15,NORDESTE,RIO GRANDE DO NORTE,GNV,5,R$/m3,3.592,0.065,3.5,3.65,-,0.018,-,-,-,-,-
2019-06-09,2019-06-15,SUL,RIO GRANDE DO SUL,GNV,24,R$/m3,3.413,0.097,3.23,3.699,1.081,0.028,2.332,0.195,1.9068,2.4557,0.084
2019-06-09,2019-06-15,SUL,SANTA CATARINA,GNV,21,R$/m3,2.861,0.123,2.699,3.299,1.04,0.043,1.821,0.126,1.8206,1.9981,0.069
2019-06-09,2019-06-15,SUDESTE,SAO PAULO,GNV,40,R$/m3,3.052,0.254,2.769,3.859,0.663,0.083,2.389,0.211,2.0179,2.3891,0.088
2019-06-09,2019-06-15,NORDESTE,SERGIPE,GNV,3,R$/m3,3.758,0.087,3.699,3.869,1.24,0.023,2.518,0,2.5175,2.5175,0
2019-06-09,2019-06-15,NORTE,ACRE,OLEO DIESEL,37,R$/l,4.697,0.181,4.25,4.88,0.748,0.039,3.949,0.156,3.6404,4.27,0.04
2019-06-09,2019-06-15,NORDESTE,ALAGOAS,OLEO DIESEL,37,R$/l,3.774,0.144,3.55,4.12,0.348,0.038,3.426,0.1,3.2099,3.6449,0.029
2019-06-09,2019-06-15,NORTE,AMAPA,OLEO DIESEL,10,R$/l,4.136,0.214,3.99,4.69,0.403,0.052,3.733,0.059,3.6763,3.8325,0.016
2019-06-09,2019-06-15,NORTE,AMAZONAS,OLEO DIESEL,35,R$/l,3.756,0.244,3.55,4.47,0.319,0.065,3.437,0.146,3.17,3.7068,0.042
2019-06-09,2019-06-15,NORDESTE,BAHIA,OLEO DIESEL,214,R$/l,3.645,0.18,3.31,4.65,0.362,0.049,3.283,0.094,3.044,3.5254,0.029
2019-06-09,2019-06-15,NORDESTE,CEARA,OLEO DIESEL,54,R$/l,3.878,0.071,3.609,3.98,0.42,0.018,3.458,0.06,3.2947,3.6169,0.017
2019-06-09,2019-06-15,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL,22,R$/l,3.74,0.148,3.399,3.989,0.363,0.04,3.377,0.061,3.2766,3.4522,0.018
2019-06-09,2019-06-15,SUDESTE,ESPIRITO SANTO,OLEO DIESEL,73,R$/l,3.604,0.125,3.39,3.92,0.4,0.035,3.204,0.076,3.108,3.4021,0.024
2019-06-09,2019-06-15,CENTRO OESTE,GOIAS,OLEO DIESEL,163,R$/l,3.677,0.118,3.43,4.07,0.357,0.032,3.32,0.069,3.2,3.4738,0.021
2019-06-09,2019-06-15,NORDESTE,MARANHAO,OLEO DIESEL,54,R$/l,3.584,0.14,3.449,4.01,0.22,0.039,3.364,0.067,3.269,3.48,0.02
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO,OLEO DIESEL,92,R$/l,3.946,0.19,3.499,4.389,0.479,0.048,3.467,0.089,3.34,3.6314,0.026
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL,58,R$/l,3.671,0.125,3.499,3.999,0.453,0.034,3.218,0.12,3.06,3.5,0.037
2019-06-09,2019-06-15,SUDESTE,MINAS GERAIS,OLEO DIESEL,377,R$/l,3.674,0.153,3.329,4.659,0.343,0.042,3.331,0.099,3.13,3.5945,0.03
2019-06-09,2019-06-15,NORTE,PARA,OLEO DIESEL,72,R$/l,3.934,0.167,3.58,4.51,0.482,0.042,3.452,0.091,3.25,3.627,0.026
2019-06-09,2019-06-15,NORDESTE,PARAIBA,OLEO DIESEL,24,R$/l,3.659,0.069,3.559,3.799,0.358,0.019,3.301,0.092,3.1789,3.489,0.028
2019-06-09,2019-06-15,SUL,PARANA,OLEO DIESEL,214,R$/l,3.423,0.123,3.14,3.89,0.341,0.036,3.082,0.086,2.895,3.2555,0.028
2019-06-09,2019-06-15,NORDESTE,PERNAMBUCO,OLEO DIESEL,10,R$/l,3.718,0.13,3.429,3.92,0.326,0.035,3.392,0.072,3.294,3.4813,0.021
2019-06-09,2019-06-15,NORDESTE,PIAUI,OLEO DIESEL,40,R$/l,3.701,0.101,3.597,3.989,0.401,0.027,3.3,0.099,3.2259,3.4848,0.03
2019-06-09,2019-06-15,SUDESTE,RIO DE JANEIRO,OLEO DIESEL,190,R$/l,3.621,0.154,3.219,4.059,0.451,0.043,3.17,0.107,2.98,3.742,0.034
2019-06-09,2019-06-15,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL,44,R$/l,3.709,0.081,3.55,3.873,0.32,0.022,3.389,0.061,3.1972,3.4528,0.018
2019-06-09,2019-06-15,SUL,RIO GRANDE DO SUL,OLEO DIESEL,221,R$/l,3.553,0.147,3.289,4.067,0.416,0.041,3.137,0.103,2.8865,3.3972,0.033
2019-06-09,2019-06-15,NORTE,RONDONIA,OLEO DIESEL,60,R$/l,3.875,0.09,3.599,4.1,0.423,0.023,3.452,0.1,3.1651,3.562,0.029
2019-06-09,2019-06-15,NORTE,RORAIMA,OLEO DIESEL,8,R$/l,3.626,0.064,3.49,3.69,0.357,0.018,3.269,0.084,3.114,3.3636,0.026
2019-06-09,2019-06-15,SUL,SANTA CATARINA,OLEO DIESEL,107,R$/l,3.526,0.114,3.29,3.989,0.431,0.032,3.095,0.111,2.8989,3.4571,0.036
2019-06-09,2019-06-15,SUDESTE,SAO PAULO,OLEO DIESEL,801,R$/l,3.52,0.146,3.16,4.3,0.367,0.041,3.153,0.096,2.9416,3.475,0.03
2019-06-09,2019-06-15,NORDESTE,SERGIPE,OLEO DIESEL,23,R$/l,3.682,0.115,3.47,3.892,0.36,0.031,3.322,0.038,3.2675,3.3857,0.011
2019-06-09,2019-06-15,NORTE,TOCANTINS,OLEO DIESEL,31,R$/l,3.628,0.29,3.34,4.95,0.446,0.08,3.182,0.054,3.1058,3.2908,0.017
2019-06-09,2019-06-15,NORTE,ACRE,OLEO DIESEL S10,35,R$/l,4.517,0.231,4.3,5.01,0.71,0.051,3.807,0.206,3.558,4.39,0.054
2019-06-09,2019-06-15,NORDESTE,ALAGOAS,OLEO DIESEL S10,40,R$/l,3.853,0.134,3.689,4.22,0.402,0.035,3.451,0.085,3.3255,3.6845,0.025
2019-06-09,2019-06-15,NORTE,AMAPA,OLEO DIESEL S10,13,R$/l,4.608,0.222,4.33,4.89,0.528,0.048,4.08,0.055,3.974,4.132,0.013
2019-06-09,2019-06-15,NORTE,AMAZONAS,OLEO DIESEL S10,50,R$/l,3.867,0.231,3.65,4.51,0.39,0.06,3.477,0.12,3.24,3.77,0.035
2019-06-09,2019-06-15,NORDESTE,BAHIA,OLEO DIESEL S10,268,R$/l,3.739,0.18,3.378,4.69,0.404,0.048,3.335,0.106,3.14,3.605,0.032
2019-06-09,2019-06-15,NORDESTE,CEARA,OLEO DIESEL S10,213,R$/l,3.861,0.082,3.639,4.05,0.402,0.021,3.459,0.068,3.3292,3.6438,0.02
2019-06-09,2019-06-15,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL S10,31,R$/l,3.857,0.131,3.569,4.129,0.317,0.034,3.54,0.077,3.396,3.617,0.022
2019-06-09,2019-06-15,SUDESTE,ESPIRITO SANTO,OLEO DIESEL S10,97,R$/l,3.721,0.133,3.47,3.999,0.42,0.036,3.301,0.088,3.1555,3.5073,0.027
2019-06-09,2019-06-15,CENTRO OESTE,GOIAS,OLEO DIESEL S10,181,R$/l,3.777,0.119,3.5,4.11,0.373,0.032,3.404,0.06,3.26,3.52,0.018
2019-06-09,2019-06-15,NORDESTE,MARANHAO,OLEO DIESEL S10,116,R$/l,3.708,0.14,3.449,4.05,0.34,0.038,3.368,0.069,3.2504,3.47,0.02
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO,OLEO DIESEL S10,129,R$/l,4.022,0.194,3.599,4.489,0.462,0.048,3.56,0.104,3.38,3.742,0.029
2019-06-09,2019-06-15,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL S10,75,R$/l,3.802,0.148,3.5,4.1,0.509,0.039,3.293,0.103,3.13,3.57,0.031
2019-06-09,2019-06-15,SUDESTE,MINAS GERAIS,OLEO DIESEL S10,464,R$/l,3.787,0.143,3.44,4.759,0.379,0.038,3.408,0.096,3.18,3.694,0.028
2019-06-09,2019-06-15,NORTE,PARA,OLEO DIESEL S10,107,R$/l,3.951,0.185,3.55,4.47,0.494,0.047,3.457,0.1,3.2815,3.65,0.029
2019-06-09,2019-06-15,NORDESTE,PARAIBA,OLEO DIESEL S10,57,R$/l,3.685,0.089,3.54,3.999,0.316,0.024,3.369,0.066,3.28,3.5496,0.02
2019-06-09,2019-06-15,SUL,PARANA,OLEO DIESEL S10,307,R$/l,3.511,0.131,3.099,3.89,0.369,0.037,3.142,0.094,2.92,3.359,0.03
2019-06-09,2019-06-15,NORDESTE,PERNAMBUCO,OLEO DIESEL S10,172,R$/l,3.606,0.116,3.344,3.92,0.39,0.032,3.216,0.078,3.08,3.4118,0.024
2019-06-09,2019-06-15,NORDESTE,PIAUI,OLEO DIESEL S10,63,R$/l,3.773,0.1,3.659,3.999,0.461,0.027,3.312,0.04,3.2572,3.3781,0.012
2019-06-09,2019-06-15,SUDESTE,RIO DE JANEIRO,OLEO DIESEL S10,324,R$/l,3.735,0.165,3.319,4.299,0.467,0.044,3.268,0.11,3.047,3.8434,0.034
2019-06-09,2019-06-15,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL S10,58,R$/l,3.835,0.072,3.72,4.0,0.36,0.019,3.475,0.056,3.4068,3.5833,0.016
2019-06-09,2019-06-15,SUL,RIO GRANDE DO SUL,OLEO DIESEL S10,303,R$/l,3.657,0.157,3.349,4.29,0.448,0.043,3.209,0.101,2.9819,3.4646,0.031
2019-06-09,2019-06-15,NORTE,RONDONIA,OLEO DIESEL S10,63,R$/l,3.952,0.084,3.699,4.15,0.46,0.021,3.492,0.115,3.2131,3.6764,0.033
2019-06-09,2019-06-15,NORTE,RORAIMA,OLEO DIESEL S10,13,R$/l,3.705,0.071,3.55,3.79,0.39,0.019,3.315,0.072,3.1639,3.4235,0.022
2019-06-09,2019-06-15,SUL,SANTA CATARINA,OLEO DIESEL S10,217,R$/l,3.604,0.136,3.29,4.069,0.428,0.038,3.176,0.111,2.9413,3.5102,0.035
2019-06-09,2019-06-15,SUDESTE,SAO PAULO,OLEO DIESEL S10,1273,R$/l,3.623,0.157,3.199,4.499,0.403,0.043,3.22,0.101,2.99,3.6596,0.031
2019-06-09,2019-06-15,NORDESTE,SERGIPE,OLEO DIESEL S10,43,R$/l,3.786,0.104,3.52,3.919,0.409,0.027,3.377,0.052,3.3012,3.511,0.015
2019-06-09,2019-06-15,NORTE,TOCANTINS,OLEO DIESEL S10,44,R$/l,3.671,0.273,3.39,5.07,0.428,0.074,3.243,0.066,3.1745,3.3736,0.02
2019-06-16,2019-06-22,NORTE,ACRE,ETANOL HIDRATADO,20,R$/l,3.952,0.222,3.69,4.69,0.665,0.056,3.287,0.031,3.2215,3.3238,0.009
2019-06-16,2019-06-22,NORDESTE,ALAGOAS,ETANOL HIDRATADO,54,R$/l,3.583,0.206,3.299,4.1,0.304,0.057,3.279,0.294,2.4029,3.6405,0.09
2019-06-16,2019-06-22,NORTE,AMAZONAS,ETANOL HIDRATADO,41,R$/l,3.368,0.196,3.24,3.97,0.283,0.058,3.085,0.079,2.8301,3.2115,0.026
2019-06-16,2019-06-22,NORDESTE,BAHIA,ETANOL HIDRATADO,335,R$/l,3.524,0.218,2.898,4.19,0.722,0.062,2.802,0.157,2.379,3.3981,0.056
2019-06-16,2019-06-22,NORDESTE,CEARA,ETANOL HIDRATADO,198,R$/l,3.782,0.09,3.59,3.999,0.483,0.024,3.299,0.086,3.1429,3.5561,0.026
2019-06-16,2019-06-22,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,46,R$/l,3.219,0.161,2.989,3.699,0.416,0.05,2.803,0.169,2.3092,3.0707,0.06
2019-06-16,2019-06-22,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,76,R$/l,3.624,0.178,3.22,4.299,0.377,0.049,3.247,0.124,2.8522,3.3878,0.038
2019-06-16,2019-06-22,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,234,R$/l,2.911,0.123,2.659,3.349,0.484,0.042,2.427,0.074,2.2978,2.6056,0.03
2019-06-16,2019-06-22,NORDESTE,MARANHAO,ETANOL HIDRATADO,47,R$/l,3.711,0.226,3.299,4.4,0.496,0.061,3.215,0.075,3.19,3.34,0.023
2019-06-16,2019-06-22,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,160,R$/l,2.443,0.184,2.25,2.999,0.295,0.075,2.148,0.114,2.06,2.4417,0.053
2019-06-16,2019-06-22,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,84,R$/l,3.457,0.177,3.199,3.899,0.482,0.051,2.975,0.093,2.88,3.389,0.031
2019-06-16,2019-06-22,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,592,R$/l,2.924,0.182,2.589,3.599,0.389,0.062,2.535,0.161,2.2567,3.0347,0.064
2019-06-16,2019-06-22,NORTE,PARA,ETANOL HIDRATADO,49,R$/l,3.857,0.301,3.39,4.97,0.444,0.078,3.413,0.081,3.29,3.5282,0.024
2019-06-16,2019-06-22,NORDESTE,PARAIBA,ETANOL HIDRATADO,61,R$/l,3.623,0.098,3.47,3.899,0.432,0.027,3.191,0.055,3.1081,3.3778,0.017
2019-06-16,2019-06-22,SUL,PARANA,ETANOL HIDRATADO,373,R$/l,2.863,0.146,2.529,3.489,0.327,0.051,2.536,0.093,2.2829,2.8091,0.037
2019-06-16,2019-06-22,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,175,R$/l,3.595,0.138,3.299,3.999,0.389,0.038,3.206,0.108,2.9406,3.5158,0.034
2019-06-16,2019-06-22,NORDESTE,PIAUI,ETANOL HIDRATADO,48,R$/l,3.471,0.148,3.349,3.8,0.453,0.043,3.018,0.026,2.9998,3.0756,0.009
2019-06-16,2019-06-22,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,408,R$/l,3.786,0.238,3.339,4.499,0.506,0.063,3.28,0.257,2.6149,3.7915,0.078
2019-06-16,2019-06-22,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,54,R$/l,3.701,0.078,3.59,3.89,0.526,0.021,3.175,0.086,3.0267,3.2747,0.027
2019-06-16,2019-06-22,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,181,R$/l,4.157,0.241,3.649,4.949,0.659,0.058,3.498,0.235,2.503,3.8612,0.067
2019-06-16,2019-06-22,NORTE,RONDONIA,ETANOL HIDRATADO,30,R$/l,3.878,0.283,3.57,4.5,0.622,0.073,3.256,0.257,3.0165,3.6868,0.079
2019-06-16,2019-06-22,NORTE,RORAIMA,ETANOL HIDRATADO,4,R$/l,3.74,0.058,3.69,3.8,0.602,0.016,3.138,0.201,3.0321,3.4399,0.064
2019-06-16,2019-06-22,SUL,SANTA CATARINA,ETANOL HIDRATADO,165,R$/l,3.611,0.182,3.17,3.999,0.532,0.05,3.079,0.144,2.8139,3.3311,0.047
2019-06-16,2019-06-22,SUDESTE,SAO PAULO,ETANOL HIDRATADO,1661,R$/l,2.593,0.182,2.169,3.899,0.323,0.07,2.27,0.103,1.9599,2.668,0.045
2019-06-16,2019-06-22,NORDESTE,SERGIPE,ETANOL HIDRATADO,34,R$/l,3.696,0.114,3.5,3.999,0.508,0.031,3.188,0.086,3.0234,3.3007,0.027
2019-06-16,2019-06-22,NORTE,TOCANTINS,ETANOL HIDRATADO,37,R$/l,3.731,0.174,3.49,4.4,0.618,0.047,3.113,0.153,2.7478,3.2788,0.049
2019-06-16,2019-06-22,NORTE,ACRE,GASOLINA COMUM,39,R$/l,5.023,0.164,4.79,5.55,0.789,0.033,4.234,0.091,4.0767,4.39,0.021
2019-06-16,2019-06-22,NORDESTE,ALAGOAS,GASOLINA COMUM,57,R$/l,4.693,0.203,4.23,5.2,0.574,0.043,4.119,0.094,3.9452,4.2919,0.023
2019-06-16,2019-06-22,NORTE,AMAPA,GASOLINA COMUM,28,R$/l,3.95,0.183,3.79,4.59,0.237,0.046,3.713,0.026,3.664,3.7407,0.007
2019-06-16,2019-06-22,NORTE,AMAZONAS,GASOLINA COMUM,73,R$/l,4.579,0.149,4.39,5.0,0.804,0.033,3.775,0.137,3.6,4.15,0.036
2019-06-16,2019-06-22,NORDESTE,BAHIA,GASOLINA COMUM,339,R$/l,4.64,0.198,3.95,5.79,0.692,0.043,3.948,0.099,3.8,4.3341,0.025
2019-06-16,2019-06-22,NORDESTE,CEARA,GASOLINA COMUM,220,R$/l,4.529,0.136,4.359,4.799,0.524,0.03,4.005,0.131,3.8641,4.3276,0.033
2019-06-16,2019-06-22,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.266,0.176,3.969,4.699,0.334,0.041,3.932,0.072,3.8459,4.0984,0.018
2019-06-16,2019-06-22,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,116,R$/l,4.453,0.172,4.22,4.999,0.426,0.039,4.027,0.067,3.91,4.1673,0.017
2019-06-16,2019-06-22,CENTRO OESTE,GOIAS,GASOLINA COMUM,230,R$/l,4.604,0.139,4.289,5.17,0.505,0.03,4.099,0.085,3.98,4.326,0.021
2019-06-16,2019-06-22,NORDESTE,MARANHAO,GASOLINA COMUM,121,R$/l,4.51,0.139,4.349,4.94,0.619,0.031,3.891,0.127,3.7688,4.192,0.033
